,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1765,0,home_improvement,0.1505,520.37,10.66886237,11.58,687,2850,4490,43.6,4,0,0,1
1766,0,all_other,0.1438,46.39,11.00209984,21.34,642,5880,25254,53.1,24,0,0,0
1767,1,debt_consolidation,0.1154,527.93,10.70099475,12.16,682,2130,34023,57.7,1,2,0,1
1768,1,debt_consolidation,0.1442,257.87,10.71441777,15.92,682,5730.041667,9562,21.9,1,0,0,1
1769,0,all_other,0.1362,56.09,11.12726298,5.61,682,1470,2324,14,18,0,0,1
1770,1,all_other,0.1099,49.11,11.3736634,20.43,687,12450,3438,51.3,3,0,0,0
1771,1,small_business,0.1025,242.89,11.01862914,3.52,752,3060.041667,639,2.7,3,0,0,0
1772,1,all_other,0.1071,782.44,11.15625052,0.57,727,5040.041667,782,3,1,0,0,1
1773,0,all_other,0.1411,171.15,10.12679109,5.62,682,2250,4974,24.6,5,0,0,0
1774,1,debt_consolidation,0.1461,275.81,11.65268741,13.36,677,4349.958333,2884,96.8,2,0,0,1
1775,1,home_improvement,0.1039,178.48,10.4341158,18.46,717,5670,175,1,0,0,0,1
1776,1,educational,0.1126,197.18,10.5454467,2.34,712,2640.041667,647,17.5,1,0,0,1
1777,1,debt_consolidation,0.0963,38.52,10.95080655,16.67,717,2190,1203,14.9,3,0,0,1
1778,1,debt_consolidation,0.1533,557.26,11.46163217,15.92,672,2910,17830,78.9,0,0,0,0
1779,0,debt_consolidation,0.1071,163.01,11.28978191,12.08,702,6090,14434,56.4,9,0,1,0
1780,1,all_other,0.1062,260.48,10.84848235,15,712,2550,5553,32.1,2,0,0,0
1781,1,debt_consolidation,0.1357,169.85,10.29768947,15.53,682,3330,3262,93.2,2,0,0,1
1782,0,debt_consolidation,0.1418,171.33,10.66895539,10.38,647,4409.958333,9168,89,1,0,0,0
1783,0,small_business,0.143,257.43,10.75798798,22.85,677,4770.041667,29895,54.3,6,0,0,1
1784,0,all_other,0.1728,125.28,11.19547123,21.1,642,6240,55147,91.9,3,0,0,1
1785,0,educational,0.16,527.36,11.07045918,12.89,672,3330,2328,59.7,5,0,0,0
1786,0,home_improvement,0.1261,120.63,10.6454249,7.94,662,4169.041667,5316,48.3,13,0,0,0
1787,1,small_business,0.1739,716.95,11.03488966,13.51,697,4350,7574,35.6,3,1,0,1
1788,1,small_business,0.1253,309.57,9.472704636,0.92,727,3425.958333,3498,47.9,1,0,0,1
1789,0,all_other,0.1311,134.98,10.29552964,2.35,682,4530.041667,1465,34.9,4,0,0,0
1790,1,small_business,0.1533,870.71,11.1844214,18.05,702,9540,35998,87.4,0,0,0,1
1791,0,debt_consolidation,0.1507,227.29,11.40756495,18.2,652,2879.958333,55753,79.8,1,0,0,0
1792,0,debt_consolidation,0.1387,231.98,11.51292546,14.64,657,3498,39411,97.8,1,0,0,0
1793,1,debt_consolidation,0.1316,287.05,11.22524339,12.27,697,8069.958333,30532,53.7,3,0,0,1
1794,1,debt_consolidation,0.1134,263.2,10.71441777,8.75,682,2490,0,66.7,1,1,0,1
1795,0,debt_consolidation,0.1545,279.09,10.27505111,15.48,642,1620.041667,8372,77.5,0,0,0,0
1796,1,home_improvement,0.1287,672.67,10.85127695,0.23,802,6240,41,0.2,3,0,0,1
1797,0,small_business,0.1635,169.58,10.56617553,5.35,692,3390.041667,837,34.9,4,0,0,0
1798,0,all_other,0.1103,49.13,10.42228135,13.5,682,1980,0,0,4,0,0,0
1799,1,all_other,0.0894,103.26,10.71441777,6.13,747,2043.041667,4708,43.2,1,0,0,1
1800,0,debt_consolidation,0.1426,343.06,11.56171563,15.92,687,5369.958333,28282,85.4,5,0,0,0
1801,0,all_other,0.16,87.9,8.672999643,5.13,672,930,727,72.7,3,0,0,0
1802,0,educational,0.1126,249.77,11.43496392,2.98,727,2789.958333,13810,17.3,4,0,0,0
1803,1,debt_consolidation,0.1025,809.62,11.91839057,7.66,787,6840.041667,8315,23.7,0,0,0,0
1804,1,debt_consolidation,0.1158,379.66,10.76308094,23.7,712,3330,12050,63.1,1,0,0,1
1805,0,debt_consolidation,0.1392,327.72,11.08214255,13.51,687,5130.041667,4433,33.3,4,0,1,0
1806,0,all_other,0.1719,536.2,11.98292909,19.94,662,4440,226936,94.7,0,0,0,0
1807,1,educational,0.1568,113.76,9.392661929,11.8,672,1499.958333,3352,79.8,0,0,0,1
1808,1,all_other,0.1348,196.76,10.59663473,14.58,682,3240.041667,4112,45.2,0,0,0,1
1809,0,major_purchase,0.1322,169.01,11.28978191,11.85,687,3949.958333,2023,18.9,4,1,0,0
1810,0,credit_card,0.1513,124.16,9.975808214,21.04,647,1289.041667,2140,28.6,5,1,0,0
1811,0,home_improvement,0.0963,513.51,13.01700286,9.66,777,6780.041667,255805,20.5,2,0,0,0
1812,1,major_purchase,0.1496,207.87,10.59663473,8.49,662,4043,2998,19.1,0,0,0,1
1813,0,major_purchase,0.1322,243.37,10.82804224,12.62,692,2340,1007,24,4,4,0,0
1814,1,debt_consolidation,0.1099,491.03,11.1844214,10.75,722,7140.041667,2561,17.3,0,0,0,0
1815,0,debt_consolidation,0.1442,412.6,10.80972795,13.79,717,5010.041667,2976,96,4,0,0,0
1816,1,major_purchase,0.1843,872.88,13.30468493,7.09,662,6120,58222,39,1,0,0,1
1817,1,credit_card,0.1349,254.48,11.89067673,9.58,662,7710,15030,52.2,1,0,0,1
1818,0,debt_consolidation,0.1734,644.8,11.40756495,25.59,687,4680,61915,86.2,1,0,0,0
1819,0,all_other,0.1218,299.7,9.980448594,6.17,737,2490,989,23.5,6,0,0,1
1820,1,small_business,0.1099,818.38,10.79957558,17.88,737,7680,5947,14,1,0,0,0
1821,0,all_other,0.1418,51.4,10.37972173,16.36,642,7920.041667,0,0,0,1,0,0
1822,0,debt_consolidation,0.1884,109.74,10.30895266,23.36,662,1590.041667,2994,99.8,5,0,0,1
1823,1,small_business,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,1
1824,0,debt_consolidation,0.16,527.36,11.46167427,12.04,667,3690,17814,59.6,4,0,0,0
1825,0,debt_consolidation,0.1287,465.82,10.6561293,21.14,702,3600,42470,82.6,2,0,0,0
1826,0,all_other,0.1411,684.58,11.54034606,4.34,727,3750,92549,51.6,6,0,0,0
1827,1,major_purchase,0.1062,716.32,12.24135291,5.34,747,10050.04167,47992,30.5,4,0,0,0
1828,0,home_improvement,0.0932,127.79,11.51292546,10.78,737,2310.041667,116648,15.6,1,0,0,0
1829,0,home_improvement,0.1467,345.04,11.10194518,0.76,647,10859.95833,991,15.2,1,3,0,0
1830,1,small_business,0.1704,713.49,12.13598274,12.5,702,6510,21048,58.1,0,0,0,1
1831,0,debt_consolidation,0.0932,223.63,10.95954023,22.04,737,11819.95833,125743,32.9,0,0,0,0
1832,1,small_business,0.179,902.5,11.35040654,4.93,722,3749.958333,2036,10.1,2,0,1,1
1833,0,debt_consolidation,0.1312,270.02,10.18111929,11.32,657,1410,3919,37.7,15,0,0,0
1834,1,credit_card,0.1148,395.63,10.40453553,24.61,727,5970,11820,40.6,1,0,0,1
1835,1,small_business,0.1695,178.14,10.81977828,21.7,687,4619.958333,5800,66.7,2,1,0,1
1836,0,debt_consolidation,0.1357,475.56,11.04132055,19.25,707,5940,12177,75.6,5,0,0,1
1837,1,educational,0.1095,523.42,11.39315045,3.68,752,4096,3327,10.7,0,0,0,1
1838,1,debt_consolidation,0.1166,314,10.59663473,18.78,697,2309.958333,21160,78.7,0,0,0,1
1839,0,debt_consolidation,0.1418,342.66,10.4744671,7.63,657,4320,5957,82.7,0,0,1,0
1840,0,all_other,0.1154,98.99,11.22524339,18.26,672,2670,1393,43.5,7,0,0,0
1841,0,debt_consolidation,0.1596,505.98,11.26446411,13.78,652,3990,9942,87.2,2,2,0,0
1842,1,home_improvement,0.1568,533.78,11.02190247,10.98,717,9870,27174,39.3,1,0,0,1
1843,0,educational,0.1607,147.82,9.862665558,16.19,667,1260.041667,4445,53.5,4,0,0,1
1844,0,small_business,0.1284,336.18,11.53272809,8,707,8700,56283,80.5,5,0,0,0
1845,0,credit_card,0.1422,244.28,11.56171563,0.7,687,7920.041667,505,9,6,1,0,0
1846,0,debt_consolidation,0.1362,163.17,11.00209984,21.03,662,6600,16140,81.8,13,0,1,0
1847,0,debt_consolidation,0.1696,223.6,11.28978191,19.89,642,4649.958333,16012,44.2,6,1,0,0
1848,0,all_other,0.1696,503.32,10.71441777,18.8,652,2523,11577,60.9,1,0,0,0
1849,0,debt_consolidation,0.145,137.69,10.56607243,22.05,657,3269,8623,71,3,0,0,0
1850,0,debt_consolidation,0.1533,364.82,10.20359214,13.02,647,1109,8742,87.4,0,0,0,0
1851,0,debt_consolidation,0.1474,259.03,9.903487553,15.54,692,1320,3642,30.3,5,0,0,0
1852,0,all_other,0.0945,320.1,11.3533434,4.36,727,4679.041667,8271,47.8,17,0,0,0
1853,0,home_improvement,0.1148,32.97,11.40645322,20.5,732,4590.041667,119702,19.1,2,0,0,0
1854,0,debt_consolidation,0.1505,291.41,11.22524339,7.12,687,2010,7,0.2,5,0,0,0
1855,0,debt_consolidation,0.1059,624.87,10.49127422,0.33,712,300,89,1.6,0,0,0,1
1856,0,all_other,0.1607,281.56,11.22524339,20.56,677,4080,21166,72.7,7,0,0,0
1857,0,all_other,0.0743,49.72,8.160518247,5.14,752,930.0416667,506,5.9,0,0,0,0
1858,0,all_other,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,0,0,0,0
1859,0,debt_consolidation,0.1482,207.47,10.6454249,13.34,647,2639.958333,23544,94.9,3,0,0,0
1860,0,debt_consolidation,0.145,385.52,11.23848862,20.02,667,3780.041667,7327,50.9,6,0,1,1
1861,0,debt_consolidation,0.152,312.01,10.16585182,4.34,642,1380.041667,6345,77.4,8,0,0,0
1862,1,credit_card,0.1218,299.7,11.0184488,19.77,702,3990,40781,76.9,0,0,0,1
1863,0,debt_consolidation,0.1183,828.35,12.4292162,15.7,757,7020,290341,38,0,0,0,0
1864,0,all_other,0.1457,248.08,11.29476946,26.49,692,5160,18943,55.2,6,0,1,0
1865,0,all_other,0.1091,98.09,9.472704636,4.62,672,359,0,0,0,0,0,0
1866,1,major_purchase,0.0859,158.06,11.40756495,12.59,742,8040,3945,17.6,1,1,0,1
1867,0,credit_card,0.1249,100.35,11.08214255,14.25,667,2940,8143,60.3,8,0,0,0
1868,1,small_business,0.1739,896.19,11.8493977,2.47,747,8822,14556,94.5,0,0,0,1
1869,0,educational,0.128,201.59,9.392661929,3,657,479.0416667,884,55.2,1,0,0,0
1870,1,educational,0.1189,66.33,10.06845099,1.27,702,2884,1610,19.9,2,0,1,1
1871,0,all_other,0.1392,512.06,11.9511804,19.35,687,10770.04167,149822,86.7,0,0,0,0
1872,0,all_other,0.1411,513.44,12.23442684,23.46,697,13920,508961,91.7,0,0,0,1
1873,1,debt_consolidation,0.1146,230.7,10.81985828,8.74,692,1890.041667,20248,27.7,0,0,0,1
1874,0,all_other,0.128,278.03,10.96819829,7.99,667,6210,2303,32.9,4,2,0,0
1875,1,major_purchase,0.1322,287.31,9.798127037,13.67,682,1894.041667,4867,46.4,0,0,0,1
1876,0,all_other,0.1096,111.25,10.2327913,12.52,702,1709.958333,3999,21.5,4,0,0,0
1877,0,all_other,0.1324,60.86,10.34817337,10.85,652,1169.958333,162,54,1,0,0,0
1878,0,debt_consolidation,0.1576,63.95,9.903687533,25.07,667,1319.958333,5411,35.6,3,0,0,0
1879,0,credit_card,0.1537,167.27,11.23848862,12.77,672,3749.958333,14063,68.6,7,0,0,1
1880,1,debt_consolidation,0.1273,503.5,11.46163217,21.68,702,4560.041667,44135,54.2,0,0,0,0
1881,0,debt_consolidation,0.1829,685.13,12.32385568,12.05,642,6330.041667,120830,90.5,2,0,0,0
1882,1,credit_card,0.1322,302.52,10.57131693,22.12,682,7560,18610,40,0,0,0,1
1883,1,all_other,0.1316,50.66,10.6454249,17.26,672,3457.958333,2694,72.8,1,0,1,1
1884,0,debt_consolidation,0.1122,131.38,10.40426284,15.27,672,2700,3323,32.6,4,0,0,0
1885,0,educational,0.0859,237.08,10.96819829,24.66,752,10350,152002,51.6,3,0,0,0
1886,0,home_improvement,0.1632,352.26,11.57119437,2.9,707,4799.958333,726,1,8,0,0,0
1887,0,debt_consolidation,0.1659,35.45,9.560997244,27.55,647,2819,7400,77.1,3,0,0,1
1888,0,debt_consolidation,0.1576,218.12,10.79939189,27.41,677,5189.958333,20582,96.2,0,0,0,0
1889,0,home_improvement,0.0964,385.19,10.37349118,1.99,707,2310,6306,36.7,7,0,0,1
1890,1,all_other,0.1287,134.54,10.16585182,23.22,677,2911,5610,80.1,3,0,0,1
1891,1,small_business,0.16,421.89,10.89673933,11.2,702,3945.958333,5418,33.9,3,0,0,1
1892,1,debt_consolidation,0.1531,448.25,10.81977828,24.17,672,3390,6256,71.9,0,0,0,1
1893,0,all_other,0.0901,95.42,10.46310334,10,717,4770,0,14,3,0,0,0
1894,0,all_other,0.1241,250.58,11.51292546,15.88,692,4649.958333,24868,60.7,5,0,0,1
1895,0,debt_consolidation,0.1565,174.94,10.34415892,23.48,662,1863.041667,2700,75,5,0,0,0
1896,0,debt_consolidation,0.1426,144.09,10.49127422,24.7,682,4116.041667,3527,78.4,6,0,0,0
1897,1,debt_consolidation,0.1392,136.55,10.26813067,7.83,677,1709.958333,3323,75.5,0,0,0,1
1898,1,all_other,0.1292,195.21,10.81977828,18.01,672,2249.958333,7423,53.4,0,0,0,1
1899,0,all_other,0.1663,336.97,11.12732181,9.25,682,839.9583333,3050,24.2,3,0,0,0
1900,1,small_business,0.16,421.89,11.1844214,17.48,747,4350.958333,1249,6.1,6,0,0,1
1901,1,home_improvement,0.0676,30.77,11.00209984,10.18,752,10020.04167,17028,11.7,1,0,0,0
1902,1,debt_consolidation,0.0894,317.72,12.10071213,4.33,742,4259.958333,1341,12.1,3,0,0,1
1903,0,educational,0.1261,670.13,11.58058411,15.88,687,1259.041667,12154,29.4,5,0,0,0
1904,1,all_other,0.1904,916.95,12.34583459,14.43,667,5970.041667,39476,78.3,0,0,0,0
1905,0,all_other,0.1513,41.68,10.59663473,24.81,657,3870,7809,85.8,5,1,1,1
1906,1,major_purchase,0.1496,277.16,10.6454249,4.46,672,1769.958333,5626,26.9,0,0,0,1
1907,0,debt_consolidation,0.16,175.79,11.26070062,22.9,672,3810,6632,26.8,5,0,1,0
1908,0,debt_consolidation,0.1287,141.26,10.08580911,7.15,732,3360,9559,85.3,4,0,0,0
1909,0,debt_consolidation,0.1292,252.42,10.818177,18.87,672,4559.958333,5559,54.5,5,2,0,0
1910,0,debt_consolidation,0.1355,203.76,11.48242502,12.15,657,3241,8918,70.2,3,0,0,1
1911,0,all_other,0.1322,331.25,10.46310334,13.06,702,5370,5088,45.4,5,0,0,1
1912,0,debt_consolidation,0.1734,573.16,10.71708089,16.44,652,1859.958333,12700,92,3,0,0,0
1913,0,credit_card,0.1797,503.22,11.09741002,24.71,657,6870,28570,93.7,7,0,0,1
1914,0,all_other,0.0901,318.05,10.08580911,5,722,2009.041667,4698,27.6,4,0,0,0
1915,0,all_other,0.1474,207.23,10.2646524,1.34,707,902,1185,19.4,1,0,0,0
1916,0,all_other,0.1568,210.01,11.35040654,7.85,677,1380.041667,3735,66.7,6,0,0,0
1917,0,credit_card,0.1537,522.7,11.35035948,4.04,702,9180.958333,12415,47.6,7,0,0,0
1918,0,debt_consolidation,0.1501,277.37,10.91508846,28.43,697,4079.041667,38057,96.8,3,0,0,0
1919,0,debt_consolidation,0.1565,874.66,11.75978554,21.02,692,8969.958333,115152,53.5,4,1,0,0
1920,1,all_other,0.1422,342.85,10.49127422,3.83,697,3570.041667,344,34.4,3,2,0,1
1921,1,all_other,0.0894,305.01,11.35040654,12.01,742,5039.958333,47474,56.1,0,0,0,1
1922,0,debt_consolidation,0.1148,403.87,11.59945172,12.34,727,3600,256757,82.7,0,0,0,0
1923,1,debt_consolidation,0.1645,424.53,10.57385217,3.1,667,1140,4278,42.7,3,0,0,0
1924,1,all_other,0.1148,328.87,11.00209984,18.98,712,4085,26537,64.9,1,0,0,1
1925,0,credit_card,0.0932,319.47,11.00209984,19.58,757,10950,164974,24.6,0,0,0,0
1926,0,all_other,0.1425,102.9,10.95185862,22.17,657,4949.041667,6710,54.6,1,0,0,0
1927,1,small_business,0.1158,396.17,11.15625052,10.99,732,4171.041667,40109,81.7,0,0,0,1
1928,1,all_other,0.1474,120.88,11.49264112,19.94,672,6180,36162,89.5,3,0,0,1
1929,0,educational,0.1355,190.18,10.57131693,6.77,657,725,4885,57.5,0,0,0,0
1930,0,home_improvement,0.1183,256.79,10.73630972,13.31,722,4560,7562,57.7,4,0,0,1
1931,0,credit_card,0.1218,333,11.09741002,12.45,712,4890,72733,81.5,2,0,0,1
1932,0,all_other,0.1287,67.27,11.08980542,4.03,687,3209.958333,2108,23.4,5,1,0,0
1933,1,small_business,0.1438,859.07,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,1
1934,1,debt_consolidation,0.1357,339.69,10.91508846,18.22,682,4440.041667,16121,39.1,0,0,0,1
1935,1,debt_consolidation,0.1197,481.4,11.08214255,8.6,687,3270,15506,95.7,1,0,0,1
1936,1,debt_consolidation,0.1099,327.36,11.47210347,16.1,712,4320.041667,2595,32,0,0,0,0
1937,0,debt_consolidation,0.1387,153.52,9.893437217,6.06,652,900.0416667,3714,86.4,1,0,0,0
1938,1,all_other,0.1059,72.42,11.00209984,8.14,707,4800,20511,62,1,0,0,1
1939,1,debt_consolidation,0.1218,233.1,10.30895266,19.36,702,2100,6601,58.2,1,0,0,1
1940,0,small_business,0.1496,831.52,12.76568843,11.38,717,8520.041667,1207359,56,7,0,0,1
1941,1,all_other,0.1025,161.93,10.59763423,19.12,717,1649.041667,10625,65.6,0,0,0,1
1942,1,debt_consolidation,0.1442,412.6,10.51867319,7.91,682,4049.958333,8748,85.8,1,0,0,1
1943,0,debt_consolidation,0.1109,65.57,10.59663473,9.98,672,390,0,0,0,0,0,0
1944,0,small_business,0.0964,240.74,11.1844214,15.72,712,4950.041667,3943,43.8,4,0,0,1
1945,1,home_improvement,0.1126,821.59,11.33857208,7,772,7170,6024,39.9,3,0,0,1
1946,0,debt_consolidation,0.1758,74.58,9.903487553,18.36,677,665,661,44.1,4,0,0,1
1947,0,all_other,0.1482,193.64,11.19821472,20.6,657,3329.958333,2166,83.3,2,0,0,1
1948,1,debt_consolidation,0.1411,313.2,11.51292546,24.34,692,13410,46268,92.9,1,1,0,1
1949,0,credit_card,0.1191,364.89,11.05673006,13.9,687,2339.958333,22954,66,4,0,0,0
1950,0,all_other,0.0712,30.94,10.81977828,1.1,772,5910,0,0.8,3,0,0,0
1951,1,all_other,0.1505,312.23,11.46163217,17.72,667,7080.041667,44313,93.5,2,0,0,1
1952,0,home_improvement,0.1357,81.53,11.40756495,11.43,692,3179.958333,29381,45.1,5,0,0,0
1953,1,small_business,0.1348,169.63,10.71441777,14.19,677,3750,3379,31,2,0,0,0
1954,1,debt_consolidation,0.1218,807.53,10.90738615,17.41,737,4111.041667,28559,73.2,0,0,0,1
1955,0,all_other,0.1538,51.41,10.57544174,21.66,647,3509.958333,3975,81.1,4,0,0,0
1956,0,educational,0.1461,861.88,11.69524702,0.24,717,1950,402,2.7,6,0,1,0
1957,1,all_other,0.08,219.36,10.43399815,15.21,752,5880,17576,36.3,0,0,0,1
1958,1,all_other,0.1189,50.58,11.5002049,8.12,677,3359.958333,36192,84.6,0,0,0,1
1959,0,debt_consolidation,0.1861,185.95,11.08367983,29.2,652,8759.958333,18545,86.3,1,0,0,1
1960,0,all_other,0.1843,727.4,11.75587164,1.77,752,4034,3765,21,10,0,0,0
1961,1,credit_card,0.1348,441.02,10.59663473,24.66,687,5194,17325,70.1,0,0,0,0
1962,0,all_other,0.1166,66.11,10.51867319,17.29,672,3389.041667,42969,83.1,4,0,0,0
1963,1,all_other,0.1183,662.68,12.3883942,2.73,737,4800,1260,7.2,0,0,1,1
1964,0,debt_consolidation,0.1513,389.84,10.66895539,18.81,657,3480.041667,15284,76,15,0,0,0
1965,1,credit_card,0.1385,491.1,11.51292546,12.7,687,2520,36174,78,0,0,0,0
1966,0,debt_consolidation,0.1628,441.18,11.40756495,1.31,642,2550,3864,56.7,2,2,0,0
1967,1,debt_consolidation,0.1322,515.46,10.59663473,22.41,697,5009.958333,14876,56.1,1,0,0,1
1968,0,credit_card,0.1261,107.23,11.26076496,16.72,667,10320,80837,58,4,0,0,1
1969,0,small_business,0.1379,511.14,11.22524339,14.64,712,3780.041667,1914,32.4,7,0,0,0
1970,1,all_other,0.1253,836.66,11.66992921,12.64,732,7050,28821,52.2,0,0,0,1
1971,1,debt_consolidation,0.1287,815.61,11.81303006,8.08,717,3839.958333,26361,73.2,1,0,0,1
1972,0,credit_card,0.1665,266.1,12.15477935,17.92,667,6960,149621,64.3,8,0,0,0
1973,1,all_other,0.1114,393.65,11.22524339,7.82,737,3179.958333,10320,8.9,1,0,0,1
1974,1,credit_card,0.1183,662.68,11.35040654,24.27,737,5610,43878,66.6,3,0,0,1
1975,0,all_other,0.0775,156.11,12.61153775,5.38,757,5641,0,23.5,4,0,0,0
1976,1,small_business,0.1426,274.45,10.57387775,21.88,737,2681,16090,25,3,0,0,1
1977,0,debt_consolidation,0.1913,367.21,10.49127422,17.4,682,6630.041667,13650,94.8,9,0,1,1
1978,1,debt_consolidation,0.1136,256.71,10.858999,7.89,692,8010,15985,45.2,0,0,0,0
1979,0,educational,0.1438,412.37,9.61580548,6.48,672,1140,1464,83.7,12,0,0,0
1980,0,small_business,0.1754,748.08,11.14186178,14.71,652,5099,4668,55.6,2,1,0,1
1981,1,all_other,0.1099,40.92,10.23995979,0.64,742,1230.041667,426,8.9,0,0,0,0
1982,0,small_business,0.1146,659.14,11.49272276,15.75,717,7050,106366,56.7,3,0,0,0
1983,0,major_purchase,0.1461,124.12,10.23995979,0,692,1530.041667,0,0,6,0,0,0
1984,0,major_purchase,0.1039,113.58,11.15625052,12.86,692,3839.958333,6469,8.7,15,0,0,1
1985,1,small_business,0.1385,596.82,11.22524339,22.18,697,3210.041667,38537,88,3,0,0,1
1986,1,debt_consolidation,0.1461,172.38,10.40426284,18.62,667,3030.041667,5134,77.8,1,0,0,1
1987,1,credit_card,0.1229,266.83,11.47210347,5.36,687,4062.958333,45251,66.7,3,1,0,1
1988,1,credit_card,0.1411,410.75,10.71441777,7.23,672,3900,13018,81.4,3,1,0,1
1989,0,debt_consolidation,0.1663,514.32,11.35977429,23.01,667,7140,22720,86.1,4,1,0,1
1990,0,debt_consolidation,0.1766,620.7,11.03488966,20.44,657,6899,28776,51.9,7,0,0,1
1991,0,all_other,0.157,175.05,10.34174248,25.63,677,7169.958333,9267,16,0,3,0,0
1992,0,all_other,0.1754,538.84,11.08214255,10.01,647,2368.958333,2469,94.5,0,0,0,1
1993,1,all_other,0.1028,150.66,10.727663,3.26,687,6509.958333,105,35,1,1,0,1
1994,1,all_other,0.1148,32.97,10.13459927,11.57,702,5760,7569,74.2,2,0,0,1
1995,1,debt_consolidation,0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,1
1996,0,small_business,0.0938,95.94,11.22524339,1.36,727,7650,3484,29,4,0,0,1
1997,0,small_business,0.1347,376.55,10.96819829,21.27,737,8069.958333,37589,72,7,0,0,1
1998,1,debt_consolidation,0.1426,626.08,10.858999,23.12,687,3627,13882,69.4,0,0,0,1
1999,1,debt_consolidation,0.1357,391.49,10.30895266,17.92,677,3390,11386,55.5,0,0,0,1
2000,1,all_other,0.1411,342.29,11.98292909,9.27,677,5189.958333,10843,68.6,0,1,0,1
2001,0,debt_consolidation,0.1347,135.7,10.858999,16.71,677,5070,11346,72.7,5,0,0,1
2002,1,educational,0.1189,165.82,10.30895266,18.2,732,1800,1984,24.8,0,0,0,1
2003,0,credit_card,0.167,639.03,11.77528973,19.1,687,3686,201583,89.2,7,1,0,0
2004,1,educational,0.1249,100.35,10.2791805,12.77,662,1110,566,51.5,3,1,0,1
2005,0,small_business,0.1913,691.27,11.6784399,20.82,682,9719.958333,164324,92.3,1,2,0,1
2006,0,debt_consolidation,0.2086,940.14,12.56994115,18.64,682,4589.958333,18406,50.8,9,0,0,0
2007,1,debt_consolidation,0.1316,337.71,10.73639668,15.47,687,1679.958333,4351,33.7,0,0,0,1
2008,0,debt_consolidation,0.1071,489.03,11.50287513,8.65,712,8220,114516,37.1,7,1,0,0
2009,1,all_other,0.1253,66.94,10.37349118,9.04,687,1740,10186,50.7,0,0,0,1
2010,1,all_other,0.0863,237.21,10.6454249,19.2,787,6449.958333,8671,13.9,1,0,0,1
2011,1,credit_card,0.1189,258.68,10.77895629,9.63,742,4953.041667,3501,23.5,1,0,0,1
2012,0,all_other,0.1158,79.24,10.1266311,19.54,727,3210,268,26.8,5,0,0,0
2013,1,debt_consolidation,0.1322,338.01,11.46163217,8.29,687,4290,14822,76.4,0,0,0,1
2014,0,credit_card,0.1284,336.18,11.54248427,2.9,722,2250,10338,23.3,5,0,0,0
2015,1,debt_consolidation,0.0988,547.58,10.90888746,19.39,762,12752.04167,18667,20.3,1,0,0,0
2016,1,major_purchase,0.1099,57.29,10.30895266,7.76,687,4650.041667,1967,18.2,0,1,0,0
2017,1,all_other,0.1284,168.09,10.97002421,0.23,767,3630,11,0.1,0,0,0,1
2018,0,debt_consolidation,0.0988,233.53,11.73606902,7.97,727,4350,7248,40.5,4,0,0,0
2019,0,small_business,0.1979,370.57,11.90496755,11.58,662,722,3823,26.3,2,0,0,0
2020,1,debt_consolidation,0.0932,70.29,9.741203889,24.63,732,3810,5101,30.4,1,0,0,1
2021,1,all_other,0.1221,116.61,10.85892207,15.07,707,5580,12324,25.5,2,0,0,1
2022,1,debt_consolidation,0.1379,408.91,10.51888938,13.46,702,3210.041667,4800,94.1,1,0,0,1
2023,1,debt_consolidation,0.1459,193.01,9.574983486,6.33,687,1530,1578,68.6,0,0,0,1
2024,0,educational,0.0768,31.2,11.75978554,14.31,792,6540,167381,0,0,0,0,0
2025,1,debt_consolidation,0.1459,861.63,11.48246626,18.15,707,6690.041667,22542,41.7,1,1,0,0
2026,0,educational,0.1221,266.52,11.31260693,6.03,712,6780,11754,41,5,0,1,0
2027,0,all_other,0.1166,52.89,11.3955486,16.64,672,5040.041667,59672,40.9,4,0,0,0
2028,0,educational,0.1059,133.44,10.59663473,9.51,682,406,705,54.2,2,0,0,0
2029,1,debt_consolidation,0.1392,290.17,10.59663473,16.05,697,1980.041667,13013,66.1,1,0,0,1
2030,0,credit_card,0.1312,40.51,11.07153262,3.77,642,4830,12331,78,3,0,0,0
2031,1,debt_consolidation,0.1148,296.72,10.37349118,11.36,747,3720.041667,16021,30.6,1,0,0,1
2032,0,credit_card,0.1513,138.05,10.27505111,24.08,662,3990,5729,100.5,0,0,0,0
